3.275	430.097458332 26.2593632579 -0.000112593580307 0.00153542327503 
0.449	216.376193827 -0.459431871419 -9.92527022112e-06 -0.00024386843111 
0.948	449.795995197 3.40352117478 -5.57188160101e-05 0.000583258191685 
2.208	428.299434011 8.06109543488 -0.000108329089783 0.00111819384364 
2.743	429.610263087 12.9364984629 -0.000112331343971 0.00173523020399 
1.596	424.316059779 3.98063833767 -0.000115398532616 0.00107879221716 
3.276	430.101518275 26.2007010474 -0.000112553633545 0.00156035802923 
0.45	217.075456802 -0.45914744071 -9.80199789042e-06 -0.000244737114703 
0.949	449.546677584 3.38092326396 -5.59749113556e-05 0.000587840211761 
2.209	428.302900045 8.11362177921 -0.000108339539977 0.00111100308121 
2.744	429.610961188 12.8700780505 -0.000112320002179 0.00173349951617 
1.597	424.3254045 3.98870128925 -0.000115376404288 0.00107586279809 
3.277	430.104770579 26.1361976284 -0.00011251818509 0.00158548444497 
0.451	217.760522804 -0.458858402356 -9.67793600424e-06 -0.000245605468931 
0.95	449.309200561 3.3587013923 -5.62313363988e-05 0.000592402384997 
2.745	429.611667765 12.8051068655 -0.000112307069387 0.00173132395462 
1.598	424.334925752 3.99760497741 -0.000115354331318 0.00107289621317 
3.278	430.107177011 26.0668530695 -0.000112487349933 0.00161077909432 
2.21	428.306335957 8.16761969733 -0.000108350953482 0.00110385622495 
0.452	218.440450403 -0.458493571067 -9.55332706598e-06 -0.000246473575593 
2.211	428.30974148 8.22306545015 -0.00010836332121 0.00109676165684 
0.951	449.091363312 3.33696181278 -5.6488586106e-05 0.000596944415359 
2.746	429.612372441 12.7416386568 -0.000112292528207 0.00172870146943 
1.599	424.344587901 4.00734663701 -0.0001153322071 0.00106989579335 
0.453	219.126353528 -0.457960641446 -9.42853304196e-06 -0.000247341520105 
2.212	428.313123497 8.27993665969 -0.000108376633145 0.00108972779111 
3.279	430.108976465 25.9928762863 -0.000112461113085 0.00163621741232 
1.6	424.35431507 4.01791601989 -0.000115309919395 0.00106686491609 
2.747	429.613056142 12.6797361846 -0.000112276376173 0.00172563049439 
0.952	448.893738863 3.31573417336 -5.6747296387e-05 0.000601466046025 
0.454	219.827968491 -0.457173045812 -9.30403863203e-06 -0.000248209376992 
3.28	430.111120989 25.9146388581 -0.000112439349052 0.00166177431671 
2.748	429.613700343 12.6194885972 -0.000112258628142 0.00172210994015 
1.601	424.364051823 4.02929924617 -0.00011528738148 0.00106380700189 
2.213	428.316491775 8.33821080259 -0.000108390878535 0.00108276306178 
0.953	448.709520065 3.29496482818 -5.70080459638e-05 0.000605967058356 
0.455	220.550663531 -0.456074931103 -9.18041215952e-06 -0.00024907719893 
3.281	430.113997974 25.8325322805 -0.000112422142776 0.00168742319442 
1.602	424.373790736 4.04148295163 -0.000115264569473 0.00106072551245 
2.749	429.614292212 12.5610217009 -0.000112239306395 0.00171813919019 
2.214	428.319856677 8.39786366106 -0.000108406043459 0.00107587590954 
0.954	448.526555716 3.27453330375 -5.72711367655e-05 0.000610447257774 
3.282	430.118010533 25.746503154 -0.000112409901744 0.00171313640671 
0.456	221.293798077 -0.454656732714 -9.05822892214e-06 -0.000249945012579 
1.603	424.383575166 4.05445685058 -0.000115241532815 0.0010576239509 
2.75	429.614834173 12.50447471 -0.000112218435797 0.00171371809767 
2.215	428.32322751 8.4588675803 -0.000108422108033 0.00106907476892 
3.283	430.123365926 25.6564896964 -0.00011240296647 0.00173888560645 
0.955	448.331001043 3.2542875558 -5.75364430582e-05 0.00061490645241 
1.604	424.393484469 4.06821448594 -0.000115218364138 0.00105450586329 
1.604	424.393484469 4.06821448594 -0.000115218364138 0.00105450586329 
2.751	429.615351671 12.449993191 -0.000112196050143 0.00170884698575 
0.457	222.050920582 -0.452956696875 -8.93797242158e-06 -0.000250812822396 
2.216	428.326610426 8.52118990525 -0.000108439045292 0.0010623680563 
3.284	430.129543174 25.5597103149 -0.000112401493748 0.0017646412227 
1.605	424.403598866 4.08275322596 -0.000115195155393 0.00105137484036 
0.956	448.111518795 3.23408591926 -5.78033857988e-05 0.000619344432894 
0.956	448.111518795 3.23408591926 -5.78033857988e-05 0.000619344432894 
2.752	429.615867606 12.3977336144 -0.000112172192871 0.00170352664601 
0.458	222.811730598 -0.451047978102 -8.81993555551e-06 -0.000251680621191 
0.458	222.811730598 -0.451047978102 -8.81993555551e-06 -0.000251680621191 
2.217	428.330005037 8.58479175965 -0.000108456823394 0.00105576415891 
2.753	429.616392313 12.34784507 -0.000112146914686 0.00169775834275 
1.606	424.413952828 4.09807414735 -0.000115171978924 0.00104823451913 
0.957	447.862767054 3.21383522937 -5.80710399378e-05 0.000623760960964 
2.218	428.333404198 8.64962735262 -0.000108475409655 0.00104927142541 
0.459	223.565197544 -0.449015319853 -8.70414558109e-06 -0.000252548404169 
3.285	430.136206945 25.4570270526 -0.000112405658941 0.00179037364742 
2.754	429.616934001 12.3004652569 -0.000112120278952 0.00169154382472 
1.607	424.424507152 4.11418086669 -0.000115148901437 0.0010450885842 
2.219	428.33680076 8.71564408209 -0.000108494773391 0.00104289815753 
0.46	224.30288647 -0.446928443704 -8.59033352057e-06 -0.000253416182178 
0.958	447.587096871 3.19351446313 -5.8338332608e-05 0.000628155771585 
3.286	430.142991869 25.3487287515 -0.000112415641613 0.00181605276304 
2.755	429.617508275 12.2556968672 -0.000112092365493 0.0016848853355 
1.608	424.435160798 4.13107716322 -0.000115126005104 0.00104194076756 
2.22	428.340195351 8.78278336798 -0.00010851488625 0.00103665260273 
0.461	225.021488697 -0.444820170128 -8.47796073794e-06 -0.000254283990175 
3.287	430.149049255 25.2327832655 -0.000112431572961 0.00184164874551 
0.959	447.293902437 3.17317717043 -5.86042602015e-05 0.000632528589377 
2.756	429.618132777 12.2136006348 -0.000112063268051 0.00167778561769 
1.609	424.445784497 4.14876465873 -0.000115103392875 0.00103879484583 
2.221	428.343597351 8.85098247634 -0.000108535721185 0.00103054294739 
0.462	225.723803539 -0.442675793426 -8.36630274626e-06 -0.000255151888358 
3.288	430.153593622 25.1098445663 -0.000112453630174 0.00186713251531 
0.96	446.996789252 3.15293385303 -5.88680531177e-05 0.000636879155326 
2.757	429.618805327 12.1742218271 -0.000112033093234 0.00167024790955 
1.61	424.456267131 4.16724186546 -0.000115081178331 0.00103565463452 
2.222	428.347017658 8.92017673665 -0.00010855725151 0.00102457731022 
3.289	430.156589055 24.9795172841 -0.000112481912781 0.00189247461751 
0.463	226.417888024 -0.440436815354 -8.25457473898e-06 -0.00025601995569 
1.611	424.466553125 4.18650541522 -0.000115059468404 0.00103252398063 
2.758	429.619504146 12.1376082529 -0.000112001957311 0.00166227594645 
0.961	446.709439702 3.13291792273 -5.91292509809e-05 0.000641207256174 
2.223	428.350462735 8.9903014287 -0.000108579449624 0.00101876373565 
3.29	430.158579775 24.8415065821 -0.000112516389685 0.00191764626872 
0.464	227.114642237 -0.438017820396 -8.14206960558e-06 -0.000256888277789 
1.612	424.476629505 4.20655187838 -0.000115038342135 0.00102940675501 
2.759	429.620197056 12.1038223946 -0.000111969978651 0.00165387397133 
0.962	446.441480738 3.11324622644 -5.93877027732e-05 0.000645512747356 
2.224	428.353933227 9.06129354616 -0.000108602285175 0.00101311018667 
0.465	227.824563617 -0.435331330518 -8.02827332779e-06 -0.000257756932864 
2.76	429.620852157 12.0729358264 -0.000111937273966 0.00164504674554 
1.613	424.48648309 4.22737744046 -0.000115017829666 0.00102630684572 
2.225	428.357424002 9.1330929207 -0.000108625724557 0.00100762453674 
0.963	446.195632257 3.0939870253 -5.96435339478e-05 0.00064979556151 
3.291	430.160269625 24.6972055 -0.000112557093504 0.0019426190144 
2.761	429.62144979 12.0450247878 -0.000111903962987 0.00163579955909 
1.614	424.496087548 4.24897563715 -0.000114997903151 0.00102322815281 
0.466	228.554645394 -0.432313127311 -7.91292858696e-06 -0.000258625979956 
2.226	428.360927352 9.20564259022 -0.000108649733258 0.00100231456076 
3.292	430.162139039 24.5465642004 -0.000112604023553 0.00196736448633 
0.964	445.966983291 3.07514408818 -5.98971045773e-05 0.000654055699005 
2.762	429.621978297 12.0201791555 -0.000111870176452 0.00162613823848 
1.615	424.505436161 4.27133575129 -0.000114978489591 0.00102017458438 
0.467	229.30634304 -0.428940417374 -7.79603382386e-06 -0.000259495453009 
2.227	428.36443636 9.2788887167 -0.000108674278683 0.000997187924892 
3.293	430.164430463 24.3910664104 -0.000112657002058 0.00199185485332 
0.965	445.744578786 3.0566612374 -6.01489497561e-05 0.000658293202043 
2.763	429.622440561 11.9984949052 -0.000111836057238 0.00161606915241 
2.763	429.622440561 11.9984949052 -0.000111836057238 0.00161606915241 
1.616	424.514575977 4.2944426192 -0.000114959500007 0.00101715005389 
2.228	428.367945571 9.35277952229 -0.000108699329908 0.000992252175524 
0.468	230.075206591 -0.425237435555 -7.67778549591e-06 -0.00026036536248 
3.294	430.16723467 24.231682785 -0.000112715752228 0.0020160617672 
0.966	445.514806411 3.03844387824 -6.03996860219e-05 0.000662508118569 
1.617	424.523602459 4.3182761234 -0.000114940855848 0.00101415847842 
1.617	424.523602459 4.3182761234 -0.000114940855848 0.00101415847842 
2.764	429.622862874 11.9800720148 -0.000111801751677 0.00160559921634 
2.229	428.37145063 9.42726375851 -0.000108724854099 0.000987514727508 
3.295	430.170480328 24.0685695286 -0.000112779867119 0.00203995659791 
0.469	230.852275353 -0.421266912481 -7.55848800647e-06 -0.000261235703953 
1.618	424.53262819 4.34280996333 -0.000114922496752 0.00101120377713 
2.765	429.623278596 11.9650047542 -0.000111767402805 0.00159473588755 
0.967	445.265526719 3.02039028778 -6.06498895801e-05 0.000666700465338 
2.23	428.374948295 9.50228911531 -0.000108750812644 0.000982982852049 
3.296	430.173962925 23.9033701315 -0.000112848893192 0.0020635105246 
0.47	231.626804522 -0.41711008417 -7.43846308952e-06 -0.000262106471045 
2.766	429.62371341 11.9533618932 -0.000111733152358 0.00158348714931 
2.766	429.62371341 11.9533618932 -0.000111733152358 0.00158348714931 
1.619	424.541753115 4.36801153036 -0.000114904367977 0.00100828986887 
3.297	430.17699935 23.7361051142 -0.000112922569871 0.00208669435676 
0.968	444.989668135 3.0024237239 -6.0899982147e-05 0.000670870200027 
2.231	428.378437169 9.57780077894 -0.000108777160171 0.000978663664807 
0.471	232.389496608 -0.41284133655 -7.31798662713e-06 -0.000262977668694 
2.767	429.624180227 11.9452042218 -0.000111699143784 0.001571861488 
1.62	424.551042375 4.39384411445 -0.000114886399869 0.00100542066822 
2.232	428.381916864 9.65374052662 -0.000108803846413 0.000974564114782 
0.969	444.687211748 2.98451494176 -6.11501750041e-05 0.000675017210289 
0.472	233.135262867 -0.408505137286 -7.19726811863e-06 -0.00026384932278 
1.621	424.560509359 4.42027054639 -0.000114868501049 0.00100260008017 
2.768	429.624672105 11.9405966919 -0.000111665522141 0.00155986786972 
3.298	430.179139509 23.5665588938 -0.000113000644497 0.00210947903668 
2.233	428.385387162 9.73004594621 -0.000108830818623 0.000970690974363 
0.97	444.365023403 2.966688599 -6.14005034679e-05 0.000679141323319 
0.473	233.8646862 -0.404102166745 -7.0764713725e-06 -0.000264721483205 
2.769	429.625166064 11.9396063557 -0.000111632434213 0.00154751572619 
2.769	429.625166064 11.9396063557 -0.000111632434213 0.00154751572619 
1.622	424.570110374 4.44725668576 -0.000114850578518 0.000999831994369 
3.299	430.180365071 23.3944551576 -0.000113082613479 0.00213183497168 
2.234	428.388850288 9.80664991487 -0.000108858023298 0.000967050830812 
0.971	444.034649266 2.94901149564 -6.16509373987e-05 0.000683242333617 
0.474	234.583754059 -0.399588761289 -6.95576060041e-06 -0.000265594219518 
2.77	429.62564014 11.9422956421 -0.000111600030691 0.00153481494608 
2.77	429.62564014 11.9422956421 -0.000111600030691 0.00153481494608 
1.623	424.579769504 4.47477340999 -0.000114832570169 0.000997120279555 
3.3	430.180583376 23.219015841 -0.000113167885391 0.00215373270621 
2.235	428.392314181 9.88348089411 -0.000108885407261 0.000963650079053 
1.624	424.589428839 4.50279684897 -0.000114814462244 0.00099446877806 
1.624	424.589428839 4.50279684897 -0.000114814462244 0.00099446877806 
2.771	429.626086946 11.9487139027 -0.000111568468618 0.00152177586937 
0.475	235.301956719 -0.394889753328 -6.83534878969e-06 -0.000266467610429 
0.972	443.708775239 2.93156690751 -6.19015130395e-05 0.00068732004142 
3.301	430.180262686 23.0406463892 -0.000113255954314 0.00217514315305 
2.236	428.395792264 9.96046361665 -0.000108912917616 0.000960494915655 
1.625	424.599086209 4.53130757277 -0.00011479628479 0.000991881299962 
1.625	424.599086209 4.53130757277 -0.00011479628479 0.000991881299962 
2.772	429.626507058 11.9589020777 -0.000111537911016 0.0015084092864 
0.476	236.029341086 -0.389920735657 -6.71552663814e-06 -0.00026734173039 
3.302	430.179905373 22.858632368 -0.000113346368704 0.00219603726689 
0.973	443.397406859 2.91442429805 -6.21524225729e-05 0.000691374291058 
2.237	428.399297316 10.0375200848 -0.00010894050086 0.000957591333621 
2.773	429.626900097 11.9728910684 -0.000111508521796 0.00149472643955 
1.626	424.60879479 4.56028934863 -0.000114778098445 0.000989361617034 
3.303	430.179697203 22.6719749003 -0.000113438708972 0.00221638695323 
0.477	236.773422224 -0.384612957678 -6.59665834235e-06 -0.000268216637279 
0.974	443.104877205 2.89761382766 -6.24040145523e-05 0.000695404998806 
2.238	428.402835295 10.1145707771 -0.000108968102497 0.0009549451175 
2.774	429.627271529 11.9906967114 -0.000111480461389 0.0014807390286 
1.627	424.618625816 4.58972743286 -0.000114759980157 0.0009869134569 
3.304	430.180153317 22.4810973306 -0.000113532586669 0.00223616478 
0.478	237.536890278 -0.378933313413 -6.47914124227e-06 -0.000269092364869 
2.775	429.627635759 12.0123201742 -0.000111453888315 0.00146645921382 
2.239	428.406404905 10.1915358756 -0.000108995667444 0.00095256183831 
0.975	442.828555791 2.88111413512 -6.26566910427e-05 0.000699412163144 
1.628	424.628619199 4.6196061343 -0.000114742006871 0.000984540497327 
3.305	430.181617366 22.2855222131 -0.000113627627038 0.00225534399991 
2.776	429.628012023 12.0377462464 -0.000111428963291 0.00145189961168 
0.479	238.316801514 -0.372893443051 -6.36333662264e-06 -0.000269968922279 
2.24	428.410001373 10.2683365818 -0.000109023141203 0.000950446847731 
0.976	442.559655777 2.8648567509 -6.29107344033e-05 0.000703395855103 
1.629	424.638755724 4.64990648023 -0.000114724242939 0.000982246360293 
2.777	429.628415209 12.0669581533 -0.000111405851787 0.00143707328475 
3.306	430.184122868 22.0858811435 -0.0001137235447 0.002273899009 
0.48	239.105487124 -0.36654530461 -6.24948728462e-06 -0.000270846300525 
2.241	428.413620894 10.3448961983 -0.000109050472258 0.000948605271277 
2.778	429.62884812 12.0999548841 -0.000111384724352 0.00142199372815 
2.778	429.62884812 12.0999548841 -0.000111384724352 0.00142199372815 
1.63	424.648964998 4.68060545948 -0.000114706741073 0.000980034605891 
0.977	442.28590958 2.8487459338 -6.31661406234e-05 0.000707356191775 
3.307	430.187375419 21.8831486092 -0.000113820122454 0.00229180482786 
2.242	428.417262708 10.4211408831 -0.000109077614958 0.000947042000429 
0.481	239.892891525 -0.359964652774 -6.1376428992e-06 -0.000271724484138 
2.779	429.629307042 12.136754108 -0.000111365752632 0.00140667485918 
2.779	429.629307042 12.136754108 -0.000111365752632 0.00140667485918 
1.631	424.659159321 4.71167724937 -0.000114689555375 0.00097790872677 
3.308	430.190594653 21.6772830795 -0.000113917041558 0.00230903741978 
0.978	441.99531248 2.83268905903 -6.34225404832e-05 0.000711293300615 
2.243	428.42092943 10.4969997995 -0.00010910453038 0.000945761683781 
0.482	240.669622194 -0.353227486007 -6.02761520984e-06 -0.000272603464328 
2.78	429.629782815 12.1773902227 -0.000111349101567 0.00139113100757 
2.78	429.629782815 12.1773902227 -0.000111349101567 0.00139113100757 
1.632	424.669263555 4.74309523616 -0.000114672751388 0.000975872143904 
0.979	441.679805301 2.81662767855 -6.36792441616e-05 0.000715207284514 
2.244	428.424626541 10.57240451 -0.000109131184209 0.000944768717438 
1.633	424.679220228 4.77483315657 -0.000114656398626 0.000973928204016 
1.633	424.679220228 4.77483315657 -0.000114656398626 0.000973928204016 
2.781	429.630254713 12.2219037071 -0.000111334925439 0.00137537690209 
3.309	430.193032024 21.4690760694 -0.000114013894103 0.00232557315263 
0.98	441.337766754 2.80055941007 -6.39353837782e-05 0.000719098197127 
2.245	428.42836022 10.6472879656 -0.000109157543747 0.000944067234946 
3.31	430.194277099 21.2593025489 -0.00011411025828 0.00234138844582 
2.782	429.630692478 12.2703375409 -0.000111323370373 0.00135942765724 
2.782	429.630692478 12.2703375409 -0.000111323370373 0.00135942765724 
1.634	424.688986022 4.80686500374 -0.000114640546601 0.000972080178464 
0.483	241.429784904 -0.346386602402 -5.91898024289e-06 -0.000273483249706 
2.246	428.432134253 10.7215832906 -0.000109183576876 0.000943661097187 
0.484	242.172751948 -0.339455349918 -5.81113364181e-06 -0.000274363871345 
3.311	430.194309469 21.0486485691 -0.000114205703713 0.00235646012107 
0.981	440.974541859 2.78454350811 -6.41900916649e-05 0.000722966034373 
2.783	429.631064844 12.3227343757 -0.000111314575749 0.00134329875967 
2.783	429.631064844 12.3227343757 -0.000111314575749 0.00134329875967 
1.635	424.698537302 4.83916489863 -0.000114625201303 0.000970331263017 
0.485	242.903340221 -0.332403363029 -5.7033905877e-06 -0.000275245380685 
2.247	428.435947814 10.7952224367 -0.000109209253405 0.000943553882738 
3.312	430.193168383 20.837564763 -0.000114299850852 0.0023707649511 
0.486	243.630357146 -0.325165552622 -5.59510808705e-06 -0.000276127840944 
0.982	440.600843397 2.7686870344 -6.44426541362e-05 0.000726810743063 
1.636	424.707875019 4.87170758 -0.000114610318926 0.000968684577988 
2.784	429.631352009 12.3791256001 -0.000111308671425 0.00132700605475 
0.487	244.363960959 -0.317661481755 -5.48579947946e-06 -0.000277011314658 
3.313	430.191078763 20.6263733817 -0.000114392333301 0.00238427980321 
2.248	428.439795939 10.8681349894 -0.000109234546813 0.000943748878977 
1.637	424.717018582 4.9044687087 -0.000114595819763 0.000967143168273 
1.637	424.717018582 4.9044687087 -0.000114595819763 0.000967143168273 
2.785	429.631554769 12.4395234439 -0.000111305776718 0.00131056573185 
0.488	245.112631996 -0.309819246491 -5.37521196254e-06 -0.000277895851111 
0.983	440.229513159 2.75311618439 -6.46926101065e-05 0.000730632242704 
0.489	245.880662387 -0.301596650576 -5.26334812498e-06 -0.000278781477416 
3.314	430.188774391 20.4156594333 -0.000114482649587 0.00239698161709 
2.249	428.44367161 10.9402473379 -0.000109259434677 0.00094424907419 
1.638	424.726002027 4.93742421076 -0.000114581612247 0.000965710002704 
2.786	429.631692789 12.5039167764 -0.000111306002543 0.00129399430575 
0.984	439.871628344 2.73794136562 -6.49397939062e-05 0.000734430453087 
0.49	246.666912225 -0.292993313111 -5.15042909611e-06 -0.000279668195897 
3.315	430.186821609 20.2048663211 -0.00011457016147 0.00240884726073 
2.25	428.447568643 11.0114824347 -0.000109283898001 0.000945057150807 
1.639	424.734885552 4.97054958994 -0.000114567612403 0.000964387971953 
1.639	424.734885552 4.97054958994 -0.000114567612403 0.000964387971953 
2.787	429.631794068 12.5722748637 -0.000111309450977 0.00127730859758 
0.491	247.465190266 -0.284050245298 -5.03681447474e-06 -0.000280555988458 
0.985	439.533154841 2.7232257517 -6.51843323087e-05 0.000738205319315 
3.316	430.185481902 19.9940977503 -0.000114654220877 0.00241985417368 
2.251	428.45148414 11.081760263 -0.000109307920163 0.00094617547979 
1.64	424.743763018 5.00382030846 -0.000114553749061 0.000963179884534 
0.492	248.266146465 -0.274836860829 -4.92290628856e-06 -0.000281444826573 
0.986	439.213188829 2.7089666861 -6.54266035878e-05 0.000741956827078 
3.317	430.184852059 19.7836795732 -0.000114734229349 0.00242998029475 
2.788	429.631884095 12.6445602339 -0.000111316210978 0.00126052571789 
2.252	428.45541737 11.1509989358 -0.000109331485658 0.00094760611616 
0.493	249.0600832 -0.265429681416 -4.8090664575e-06 -0.000282334683872 
1.641	424.752741347 5.03721274837 -0.000114539958074 0.000962088461239 
2.789	429.631977325 12.7207336301 -0.000111326354876 0.00124366305545 
2.253	428.459366846 11.2191160424 -0.000109354578765 0.000949350795388 
0.494	249.839843544 -0.255889016657 -4.69556917942e-06 -0.000283225547455 
3.318	430.184537422 19.5725527678 -0.000114809616975 0.00243920438585 
1.642	424.761899558 5.07070470149 -0.000114526176197 0.000961116328893 
0.987	438.904315486 2.69509548422 -6.5667164165e-05 0.000745685004231 
2.79	429.632073897 12.8007524331 -0.000111339939152 0.00122673827147 
0.495	250.602905259 -0.24624069168 -4.58259559675e-06 -0.000284117424559 
2.254	428.463329908 11.2860299637 -0.000109377183068 0.000951410930748 
3.319	430.184098563 19.3608098679 -0.000114879798602 0.00244750630018 
1.643	424.771256397 5.10427484124 -0.00011451234 0.000960266014236 
0.988	438.594933852 2.68149656395 -6.59066484948e-05 0.000749389909237 
2.791	429.632166031 12.8845688253 -0.000111357009077 0.00120976929358 
0.496	251.352058644 -0.236468360838 -4.47026372179e-06 -0.000285010342623 
2.255	428.467305645 11.3516612777 -0.000109399282513 0.000953787610587 
3.32	430.183324794 19.148493089 -0.000114944177486 0.00245486673347 
1.644	424.780769634 5.13790132271 -0.000114498389246 0.000959539938232 
0.497	252.094474127 -0.226518540908 -4.35867636932e-06 -0.000285904342792 
2.792	429.632240648 12.9721320274 -0.000111377602692 0.00119277430946 
0.989	438.272790287 2.66804039343 -6.6145653172e-05 0.000753071611186 
3.321	430.181936575 18.9357099119 -0.000115002216601 0.00246126771456 
2.256	428.471297844 11.4159339537 -0.000109420863605 0.000956481595309 
1.645	424.790366661 5.17156013222 -0.000114484275684 0.000958940410789 
0.498	252.83945717 -0.216316838652 -4.24796631306e-06 -0.000286799468859 
2.793	429.632279652 13.0633919929 -0.000111401750319 0.00117577175868 
0.99	437.928628392 2.65462024331 -6.63846282108e-05 0.000756730168835 
0.499	253.595580227 -0.205790349041 -4.13832059859e-06 -0.000287695755013 
3.322	430.179815082 18.7233852528 -0.000115053478393 0.00246669245708 
2.257	428.475314374 11.4787761286 -0.000109441917387 0.000959493314558 
1.646	424.799985214 5.20522388511 -0.000114469978218 0.000958469626024 
2.794	429.632268292 13.1582950008 -0.000111429471348 0.00115878032132 
0.5	254.368065148 -0.194889485722 -4.02997318092e-06 -0.000288593216099 
0.991	437.55887288 2.64118212875 -6.66238075949e-05 0.000760365616086 
3.323	430.177083208 18.5116896294 -0.000115097523548 0.00247112527232 
2.258	428.479364427 11.5401203511 -0.000109462440038 0.000962822863552 
1.647	424.809600252 5.23886119711 -0.000114455516185 0.000958129658239 
2.795	429.632204583 13.2567813611 -0.000111460771708 0.00114181890204 
0.501	255.157207782 -0.183602627431 -3.92316524043e-06 -0.000289491843293 
2.259	428.483456723 11.5999032961 -0.00010948243196 0.000966469998602 
3.324	430.173943306 18.3014447706 -0.000115133867917 0.00247455169144 
0.992	437.166577184 2.62773921694 -6.68632074661e-05 0.000763977958799 
1.648	424.81922652 5.27243624273 -0.000114440946624 0.000957922458504 
0.502	255.958312017 -0.171959275745 -3.81808281753e-06 -0.000290391606472 
2.796	429.632097855 13.3587870759 -0.000111495642846 0.00112490660615 
2.26	428.48759701 11.6580651629 -0.000109501896288 0.000970434132327 
3.325	430.170859422 18.0938153938 -0.000115162114226 0.00247695814139 
0.503	256.763139669 -0.160020790388 -3.71478896875e-06 -0.000291292462514 
1.649	424.828900704 5.30590860639 -0.00011442634346 0.000957849851403 
0.993	436.760387699 2.61436718797 -6.71027013087e-05 0.000767567183954 
0.504	257.562424571 -0.147861616035 -3.61317133319e-06 -0.000292194366994 
2.261	428.491786848 11.7145489173 -0.000109520838501 0.000974714328483 
3.326	430.168433261 17.8894273142 -0.000115182014745 0.00247833196703 
1.65	424.838656165 5.33923422468 -0.000114411774513 0.000957913531684 
2.797	429.631958582 13.464246017 -0.000111534062761 0.00110806271039 
0.994	436.351862128 2.60118239136 -6.73421477511e-05 0.000771133277915 
0.505	258.348683701 -0.135546743602 -3.51292389933e-06 -0.000293097285733 
3.327	430.166968622 17.6893559074 -0.000115193438029 0.0024786613641 
2.262	428.496023276 11.769299432 -0.00010953926796 0.000979309296923 
2.798	429.631796477 13.5730960713 -0.000111575998186 0.00109130663222 
1.651	424.848503072 5.37236760343 -0.000114397292343 0.000958115061063 
0.506	259.118475265 -0.123112191458 -3.41357377073e-06 -0.000294001202709 
0.995	435.951956403 2.58830898505 -6.75815120311e-05 0.00077467624754 
3.328	430.166435564 17.4940079835 -0.000115196324972 0.00247793521206 
2.799	429.631623098 13.6852815717 -0.000111621405477 0.00107465790054 
2.263	428.500299852 11.8222623797 -0.000109557200175 0.000984217389248 
1.652	424.858417976 5.40526435509 -0.000114382939406 0.000958455865485 
0.507	259.873427875 -0.110554337938 -3.31455225656e-06 -0.000294906121983 
0.996	435.567731112 2.57584466358 -6.78209164264e-05 0.000778196136638 
2.8	429.631450231 13.8007462621 -0.000111670229914 0.00105813613027 
3.329	430.166636578 17.303526868 -0.000115190623493 0.00247614315952 
2.264	428.504611067 11.8733829074 -0.000109574657882 0.000989436595245 
0.508	260.619740181 -0.0978312610669 -3.21529646366e-06 -0.000295812063095 
1.653	424.868345284 5.4378828597 -0.000114368757434 0.000958937232896 
0.509	261.366309888 -0.0848756073445 -3.11535650876e-06 -0.000296719051356 
2.801	429.631285644 13.9194266624 -0.00011172240478 0.00104176099818 
3.33	430.167219716 17.1182641232 -0.0001151762505 0.00247327536009 
2.265	428.508955251 11.9226049578 -0.000109591670555 0.000994964540547 
0.997	435.200256947 2.56383468563 -6.80605911639e-05 0.000781693031336 
1.654	424.878213762 5.47018476631 -0.000114354791273 0.000959560311234 
0.51	262.122061738 -0.0716150050207 -3.01448013866e-06 -0.000297627106007 
2.802	429.631125399 14.0412479845 -0.000111777850353 0.00102555222063 
3.331	430.167660394 16.9379255735 -0.000115153136135 0.00246932277317 
2.266	428.513334726 11.9698715225 -0.000109608273297 0.00100079848549 
1.655	424.88796294 5.50213497322 -0.000114341083006 0.000960326106231 
0.998	434.844334232 2.55226169664 -6.83007506195e-05 0.00078516705144 
0.511	262.893280745 -0.0579938806831 -2.91265232244e-06 -0.000298536229817 
3.332	430.167409184 16.7625385024 -0.000115121278498 0.00246427735023 
2.803	429.630952474 14.1661233301 -0.000111836471701 0.00100952953422 
1.656	424.897560272 5.533701599 -0.000114327659445 0.000961235478794 
2.267	428.517753489 12.0151245138 -0.000109624505805 0.00100693532528 
0.512	263.681748557 -0.0439900602448 -2.81008018777e-06 -0.000299446403271 
0.999	434.490100668 2.54105419492 -6.85414535731e-05 0.000788618329446 
2.804	429.630742743 14.2939517838 -0.0001118981553 0.000993712678252 
3.333	430.166064791 16.5918327063 -0.000115080714898 0.00245813198115 
0.513	264.484236044 -0.0296212448992 -2.70713016226e-06 -0.000300357585063 
1.657	424.906994524 5.5648556448 -0.000114314520355 0.00096228914196 
2.268	428.522213866 12.0583045091 -0.000109640411209 0.00101337159129 
1	434.126048289 2.53011016028 -6.87825075854e-05 0.000792046983001 
2.805	429.630471968 14.4246161525 -0.000111962767635 0.000978121377487 
0.514	265.293495834 -0.0149394612063 -2.60423784968e-06 -0.000301269718721 
3.334	430.163565494 16.4253044266 -0.000115031483229 0.00245088081262 
1.658	424.916261228 5.59556994421 -0.000114301633191 0.000963487657567 
2.269	428.526714526 12.0993518865 -0.000109656034982 0.00102010345306 
0.515	266.100446507 -1.52482286495e-05 -2.50181705594e-06 -0.000302182743326 
2.806	429.630124836 14.5579864902 -0.000112030158796 0.000962775323159 
3.335	430.160331102 16.2630381878 -0.000114973631688 0.00244251926966 
1.001	433.854064735 2.51867569054 -6.90252554225e-05 0.000795453072574 
